"Course","Term","Section","Label","Href","Status","Url","Asset","Local"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 4 (2012-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2012/taller4.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2012_taller4.pdf","","public_html\pdfs\MicroIII201619\2012\taller4.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 4 - Solución (2012-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2012/taller4-sol.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2012_taller4-sol.pdf","","public_html\pdfs\MicroIII201619\2012\taller4-sol.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 5 (2012-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2012/taller5.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2012_taller5.pdf","","public_html\pdfs\MicroIII201619\2012\taller5.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 5 - Solución (2012-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2012/taller5-sol.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2012_taller5-sol.pdf","","public_html\pdfs\MicroIII201619\2012\taller5-sol.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Quiz 1 (2012-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2012/quiz1.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2012_quiz1.pdf","","public_html\pdfs\MicroIII201619\2012\quiz1.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Quiz 2 (2012-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2012/quiz2.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2012_quiz2.pdf","","public_html\pdfs\MicroIII201619\2012\quiz2.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Quiz 3 (2012-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2012/quiz3.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2012_quiz3.pdf","","public_html\pdfs\MicroIII201619\2012\quiz3.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Quiz 4 (2012-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2012/quiz4.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2012_quiz4.pdf","","public_html\pdfs\MicroIII201619\2012\quiz4.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Quiz 5 (2012-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2012/quiz5.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2012_quiz5.pdf","","public_html\pdfs\MicroIII201619\2012\quiz5.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Parcial 1 (2011-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2011/parcial1.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2011_parcial1.pdf","","public_html\pdfs\MicroIII201619\2011\parcial1.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Parcial 1 - Solución (2011-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2011/parcial1-sol.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2011_parcial1-sol.pdf","","public_html\pdfs\MicroIII201619\2011\parcial1-sol.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Parcial 2 (2011-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2011/parcial2.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2011_parcial2.pdf","","public_html\pdfs\MicroIII201619\2011\parcial2.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Parcial 2 - Solución (2011-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2011/parcial2-sol.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2011_parcial2-sol.pdf","","public_html\pdfs\MicroIII201619\2011\parcial2-sol.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 1 (2011-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2011/taller1.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2011_taller1.pdf","","public_html\pdfs\MicroIII201619\2011\taller1.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 1 - Solución (2011-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2011/taller1-sol.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2011_taller1-sol.pdf","","public_html\pdfs\MicroIII201619\2011\taller1-sol.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 2 (2011-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2011/taller2.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2011_taller2.pdf","","public_html\pdfs\MicroIII201619\2011\taller2.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 2 - Solución (2011-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2011/taller2-sol.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2011_taller2-sol.pdf","","public_html\pdfs\MicroIII201619\2011\taller2-sol.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 3 (2011-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2011/taller3.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2011_taller3.pdf","","public_html\pdfs\MicroIII201619\2011\taller3.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 3 - Solución (2011-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2011/taller3-sol.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2011_taller3-sol.pdf","","public_html\pdfs\MicroIII201619\2011\taller3-sol.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 4 (2011-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2011/taller4.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2011_taller4.pdf","","public_html\pdfs\MicroIII201619\2011\taller4.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 4 - Solución (2011-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2011/taller4-sol.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2011_taller4-sol.pdf","","public_html\pdfs\MicroIII201619\2011\taller4-sol.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 5 (2011-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2011/taller5.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2011_taller5.pdf","","public_html\pdfs\MicroIII201619\2011\taller5.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 5 - Solución (2011-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2011/taller5-sol.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2011_taller5-sol.pdf","","public_html\pdfs\MicroIII201619\2011\taller5-sol.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Quiz 1 (2011-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2011/quiz1.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2011_quiz1.pdf","","public_html\pdfs\MicroIII201619\2011\quiz1.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Quiz 2 (2011-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2011/quiz2.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2011_quiz2.pdf","","public_html\pdfs\MicroIII201619\2011\quiz2.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Quiz 3 (2011-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2011/quiz3.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2011_quiz3.pdf","","public_html\pdfs\MicroIII201619\2011\quiz3.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Quiz 4 (2011-19)","https://mauricio-romero.com/pdfs/MicroIII201619/2011/quiz4.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2011_quiz4.pdf","","public_html\pdfs\MicroIII201619\2011\quiz4.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Parcial 1 - Solución al pto 2 (2010-10)","https://mauricio-romero.com/pdfs/MicroIII201619/2010/solpto2parcial.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2010_solpto2parcial.pdf","","public_html\pdfs\MicroIII201619\2010\solpto2parcial.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Parcial 2 (2010-10)","https://mauricio-romero.com/pdfs/MicroIII201619/2010/Parcial2.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2010_Parcial2.pdf","","public_html\pdfs\MicroIII201619\2010\Parcial2.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Parcial 2 (2010-10)","https://mauricio-romero.com/pdfs/MicroIII201619/2010/parcial2.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2010_Parcial2.pdf","","public_html\pdfs\MicroIII201619\2010\parcial2.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Parcial 2 - Solución (2010-10)","https://mauricio-romero.com/pdfs/MicroIII201619/2010/parcial2-sol.pdf","PDF_MISSING","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2010_parcial2-sol.pdf","MicroIII201619_2010_parcial2-sol.pdf","public_html\pdfs\MicroIII201619\2010\parcial2-sol.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 1 (2010-10)","https://mauricio-romero.com/pdfs/MicroIII201619/2010/taller1.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2010_taller1.pdf","","public_html\pdfs\MicroIII201619\2010\taller1.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 2 (2010-10)","https://mauricio-romero.com/pdfs/MicroIII201619/2010/taller2.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2010_taller2.pdf","","public_html\pdfs\MicroIII201619\2010\taller2.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 2 - Solución (2010-10)","https://mauricio-romero.com/pdfs/MicroIII201619/2010/taller2-sol.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2010_taller2-sol.pdf","","public_html\pdfs\MicroIII201619\2010\taller2-sol.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 4 (2010-10)","https://mauricio-romero.com/pdfs/MicroIII201619/2010/taller4.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2010_taller4.pdf","","public_html\pdfs\MicroIII201619\2010\taller4.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 4 - Solución (2010-10)","https://mauricio-romero.com/pdfs/MicroIII201619/2010/taller4-sol.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2010_taller4-sol.pdf","","public_html\pdfs\MicroIII201619\2010\taller4-sol.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 5 (2010-10)","https://mauricio-romero.com/pdfs/MicroIII201619/2010/taller5.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2010_taller5.pdf","","public_html\pdfs\MicroIII201619\2010\taller5.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 5 - Solución (2010-10)","https://mauricio-romero.com/pdfs/MicroIII201619/2010/taller5-sol.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2010_taller5-sol.pdf","","public_html\pdfs\MicroIII201619\2010\taller5-sol.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 6 (2010-10)","https://mauricio-romero.com/pdfs/MicroIII201619/2010/taller6.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2010_taller6.pdf","","public_html\pdfs\MicroIII201619\2010\taller6.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 6 - Solución (2010-10)","https://mauricio-romero.com/pdfs/MicroIII201619/2010/taller6-sol.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2010_taller6-sol.pdf","","public_html\pdfs\MicroIII201619\2010\taller6-sol.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 8 (2010-10)","https://mauricio-romero.com/pdfs/MicroIII201619/2010/taller8.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2010_taller8.pdf","","public_html\pdfs\MicroIII201619\2010\taller8.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 8 - Solución (2010-10)","https://mauricio-romero.com/pdfs/MicroIII201619/2010/taller8-sol.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2010_taller8-sol.pdf","","public_html\pdfs\MicroIII201619\2010\taller8-sol.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 10 (2010-10)","https://mauricio-romero.com/pdfs/MicroIII201619/2010/taller10.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2010_taller10.pdf","","public_html\pdfs\MicroIII201619\2010\taller10.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Taller 10 - Solución (2010-10)","https://mauricio-romero.com/pdfs/MicroIII201619/2010/taller10-sol.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2010_taller10-sol.pdf","","public_html\pdfs\MicroIII201619\2010\taller10-sol.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Quiz 2 (2010-10)","https://mauricio-romero.com/pdfs/MicroIII201619/2010/quiz2.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2010_quiz2.pdf","","public_html\pdfs\MicroIII201619\2010\quiz2.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Quiz 4 (2010-10)","https://mauricio-romero.com/pdfs/MicroIII201619/2010/quiz4.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2010_quiz4.pdf","","public_html\pdfs\MicroIII201619\2010\quiz4.pdf"
"MicroIII","2016-19","Parciales Viejos y otros materiales de estudio","Quiz 8 (2010-10)","https://mauricio-romero.com/pdfs/MicroIII201619/2010/quiz8.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_2010_quiz8.pdf","","public_html\pdfs\MicroIII201619\2010\quiz8.pdf"
"MicroII","2018-19","Syllabus","Syllabus","https://mauricio-romero.com/pdfs/MicroII201819/Syllabus.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Syllabus.pdf","","public_html\pdfs\MicroII201819\Syllabus.pdf"
"MicroII","2018-19","Notas de Clase","Notas de clase. Versión 30/05/2018","https://mauricio-romero.com/pdfs/MicroII201819/Notas.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Notas.pdf","","public_html\pdfs\MicroII201819\Notas.pdf"
"MicroII","2018-19","Talleres","Taller 1","https://mauricio-romero.com/pdfs/MicroII201819/Taller1.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller1.pdf","","public_html\pdfs\MicroII201819\Taller1.pdf"
"MicroII","2018-19","Talleres","Solución","https://mauricio-romero.com/pdfs/MicroII201819/SolucionTaller1.docx","NONPDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_SolucionTaller1.docx","MicroII201819_SolucionTaller1.docx","public_html\pdfs\MicroII201819\SolucionTaller1.docx"
"MicroII","2018-19","Talleres","Solucin","https://mauricio-romero.com/pdfs/MicroII201819/Taller1Sol.pdf","PDF_MISSING","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller1Sol.pdf","MicroII201819_Taller1Sol.pdf","public_html\pdfs\MicroII201819\Taller1Sol.pdf"
"MicroII","2018-19","Talleres","Taller 2","https://mauricio-romero.com/pdfs/MicroII201819/Taller2.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller2.pdf","","public_html\pdfs\MicroII201819\Taller2.pdf"
"MicroII","2018-19","Talleres","Solucin","https://mauricio-romero.com/pdfs/MicroII201819/Taller2Sol.pdf","PDF_MISSING","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller2Sol.pdf","MicroII201819_Taller2Sol.pdf","public_html\pdfs\MicroII201819\Taller2Sol.pdf"
"MicroII","2018-19","Talleres","Taller Parcial 1","https://mauricio-romero.com/pdfs/MicroII201819/TallerParcial1.pdf","PDF_MISSING","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_TallerParcial1.pdf","MicroII201819_TallerParcial1.pdf","public_html\pdfs\MicroII201819\TallerParcial1.pdf"
"MicroII","2018-19","Talleres","Taller 3","https://mauricio-romero.com/pdfs/MicroII201819/Taller3.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller3.pdf","","public_html\pdfs\MicroII201819\Taller3.pdf"
"MicroII","2018-19","Talleres","Solucin","https://mauricio-romero.com/pdfs/MicroII201819/Taller3Sol.pdf","PDF_MISSING","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller3Sol.pdf","MicroII201819_Taller3Sol.pdf","public_html\pdfs\MicroII201819\Taller3Sol.pdf"
"MicroII","2018-19","Talleres","Taller 4","https://mauricio-romero.com/pdfs/MicroII201819/Taller4.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller4.pdf","","public_html\pdfs\MicroII201819\Taller4.pdf"
"MicroII","2018-19","Talleres","Solucin","https://mauricio-romero.com/pdfs/MicroII201819/Taller4Sol.pdf","PDF_MISSING","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller4Sol.pdf","MicroII201819_Taller4Sol.pdf","public_html\pdfs\MicroII201819\Taller4Sol.pdf"
"MicroII","2018-19","Talleres","Taller 5","https://mauricio-romero.com/pdfs/MicroII201819/Taller5.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller5.pdf","","public_html\pdfs\MicroII201819\Taller5.pdf"
"MicroII","2018-19","Talleres","Solucin","https://mauricio-romero.com/pdfs/MicroII201819/Taller5Sol.pdf","PDF_MISSING","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller5Sol.pdf","MicroII201819_Taller5Sol.pdf","public_html\pdfs\MicroII201819\Taller5Sol.pdf"
"MicroII","2018-19","Talleres","Taller Parcial 2","https://mauricio-romero.com/pdfs/MicroIII201619/TallerParcial2.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_TallerParcial2.pdf","","public_html\pdfs\MicroIII201619\TallerParcial2.pdf"
"MicroII","2018-19","Talleres","Taller 2","https://mauricio-romero.com/pdfs/MicroII201819/Taller2.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller2.pdf","","public_html\pdfs\MicroII201819\Taller2.pdf"
"MicroII","2018-19","Talleres","Taller 3","https://mauricio-romero.com/pdfs/MicroII201819/Taller3.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller3.pdf","","public_html\pdfs\MicroII201819\Taller3.pdf"
"MicroII","2018-19","Talleres","Solucin","https://mauricio-romero.com/pdfs/MicroII201819/Taller1Sol.pdf","PDF_MISSING","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller1Sol.pdf","MicroII201819_Taller1Sol.pdf","public_html\pdfs\MicroII201819\Taller1Sol.pdf"
"MicroII","2018-19","Talleres","Taller 2","https://mauricio-romero.com/pdfs/MicroII201819/Taller2.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller2.pdf","","public_html\pdfs\MicroII201819\Taller2.pdf"
"MicroII","2018-19","Talleres","Solucin","https://mauricio-romero.com/pdfs/MicroII201819/Taller2Sol.pdf","PDF_MISSING","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller2Sol.pdf","MicroII201819_Taller2Sol.pdf","public_html\pdfs\MicroII201819\Taller2Sol.pdf"
"MicroII","2018-19","Talleres","Taller Parcial 1","https://mauricio-romero.com/pdfs/MicroII201819/TallerParcial1.pdf","PDF_MISSING","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_TallerParcial1.pdf","MicroII201819_TallerParcial1.pdf","public_html\pdfs\MicroII201819\TallerParcial1.pdf"
"MicroII","2018-19","Talleres","Taller 3","https://mauricio-romero.com/pdfs/MicroII201819/Taller3.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller3.pdf","","public_html\pdfs\MicroII201819\Taller3.pdf"
"MicroII","2018-19","Talleres","Solucin","https://mauricio-romero.com/pdfs/MicroII201819/Taller3Sol.pdf","PDF_MISSING","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller3Sol.pdf","MicroII201819_Taller3Sol.pdf","public_html\pdfs\MicroII201819\Taller3Sol.pdf"
"MicroII","2018-19","Talleres","Taller 4","https://mauricio-romero.com/pdfs/MicroII201819/Taller4.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller4.pdf","","public_html\pdfs\MicroII201819\Taller4.pdf"
"MicroII","2018-19","Talleres","Solucin","https://mauricio-romero.com/pdfs/MicroII201819/Taller4Sol.pdf","PDF_MISSING","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller4Sol.pdf","MicroII201819_Taller4Sol.pdf","public_html\pdfs\MicroII201819\Taller4Sol.pdf"
"MicroII","2018-19","Talleres","Taller 5","https://mauricio-romero.com/pdfs/MicroII201819/Taller5.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller5.pdf","","public_html\pdfs\MicroII201819\Taller5.pdf"
"MicroII","2018-19","Talleres","Solucin","https://mauricio-romero.com/pdfs/MicroII201819/Taller5Sol.pdf","PDF_MISSING","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller5Sol.pdf","MicroII201819_Taller5Sol.pdf","public_html\pdfs\MicroII201819\Taller5Sol.pdf"
"MicroII","2018-19","Talleres","Taller Parcial 2","https://mauricio-romero.com/pdfs/MicroIII201619/TallerParcial2.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroIII201619_TallerParcial2.pdf","","public_html\pdfs\MicroIII201619\TallerParcial2.pdf"
"MicroII","2018-19","Talleres","Taller 4","https://mauricio-romero.com/pdfs/MicroII201819/Taller4.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller4.pdf","","public_html\pdfs\MicroII201819\Taller4.pdf"
"MicroII","2018-19","Talleres","Taller 5","https://mauricio-romero.com/pdfs/MicroII201819/Taller5.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller5.pdf","","public_html\pdfs\MicroII201819\Taller5.pdf"
"MicroII","2018-19","Talleres","Taller 6","https://mauricio-romero.com/pdfs/MicroII201819/Taller6.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller6.pdf","","public_html\pdfs\MicroII201819\Taller6.pdf"
"MicroII","2018-19","Talleres","Solución","https://mauricio-romero.com/pdfs/MicroII201819/SolucionTaller6.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_SolucionTaller6.pdf","","public_html\pdfs\MicroII201819\SolucionTaller6.pdf"
"MicroII","2018-19","Talleres","Taller 7","https://mauricio-romero.com/pdfs/MicroII201819/Taller7.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller7.pdf","","public_html\pdfs\MicroII201819\Taller7.pdf"
"MicroII","2018-19","Talleres","Solución","https://mauricio-romero.com/pdfs/MicroII201819/SolucionTaller7.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_SolucionTaller7.pdf","","public_html\pdfs\MicroII201819\SolucionTaller7.pdf"
"MicroII","2018-19","Talleres","Taller 8","https://mauricio-romero.com/pdfs/MicroII201819/Taller8.pdf","PDF_OK","https://github.com/mauricioromero86/mauricioromero86.github.io/releases/download/teaching-archive/MicroII201819_Taller8.pdf","","public_html\pdfs\MicroII201819\Taller8.pdf"
