course	term	section	label	href
EcoIV	2023-2	Exámenes viejos de Eco-IV	Segundo Parcial 2017-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/22abr2017.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Segundo Parcial 2017-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/11nov2017.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Segundo Parcial 2018-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/21abr2018.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Segundo Parcial 2018-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/10nov2018.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Segundo Parcial 2019-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/27abr2019.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Segundo Parcial 2019-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/9nov2019.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/Solucion_Parcial_2_20192.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Segundo Parcial 2020-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/18abr2020.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/Solucion_Parcial_2_20201.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Segundo Parcial 2020-Otoño	https://mauricio-romero.com/pdfs/EcoIV/20211/SolucionParcial2.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Segundo Parcial 2021-Primavera (con solución)	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/SolucionAbril2021.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Segundo Parcial 2021-Otoño (con solución)	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/Solucion_Nov2021_2.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Final 2016-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/5dic2016A.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Final 2017-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/29mayo2017.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Final 2017-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/18dic2017.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Final 2018-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/21may2018.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Final 2018-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/10dic2018.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Final 2019-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/27mayo2019.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Final 2019-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/16dic2019.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/SolucionDic2019.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Final 2020-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/Mayo2020.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Final 2020-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/Dic2020.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Final 2021-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/Mayo2021.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Final 2021-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/Dic2021.pdf
EcoIV	2023-2	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/SolucionDic2021.pdf
EcoIV	2025-2	Syllabus	Syllabus	https://mauricio-romero.com/pdfs/EcoIV/20252/Temario.pdf
EcoIV	2025-2	Equilibrio General	Lecture 1	https://mauricio-romero.com/pdfs/EcoIV/20252/Lecture1.pdf
EcoIV	2025-2	Equilibrio General	Lecture 2	https://mauricio-romero.com/pdfs/EcoIV/20252/Lecture2.pdf
EcoIV	2025-2	Equilibrio General	Lecture 3	https://mauricio-romero.com/pdfs/EcoIV/20252/Lecture3.pdf
EcoIV	2025-2	Equilibrio General	Lecture 4	https://mauricio-romero.com/pdfs/EcoIV/20252/Lecture4.pdf
EcoIV	2025-2	Equilibrio General	Lecture 5	https://mauricio-romero.com/pdfs/EcoIV/20252/Lecture5.pdf
EcoIV	2025-2	Equilibrio General	Lecture 6	https://mauricio-romero.com/pdfs/EcoIV/20252/Lecture6.pdf
EcoIV	2025-2	Monopolio y discriminación de precios	Lecture 7	https://mauricio-romero.com/pdfs/EcoIV/20252/Lecture7.pdf
EcoIV	2025-2	Monopolio y discriminación de precios	Lecture 8/9	https://mauricio-romero.com/pdfs/EcoIV/20252/Lecture8-9.pdf
EcoIV	2025-2	Monopolio y discriminación de precios	Lecture 10	https://mauricio-romero.com/pdfs/EcoIV/20252/Lecture10.pdf
EcoIV	2025-2	Monopolio y discriminación de precios	Lecture 11	https://mauricio-romero.com/pdfs/EcoIV/20252/Lecture11.pdf
EcoIV	2025-2	Monopolio y discriminación de precios	Lecture 12	https://mauricio-romero.com/pdfs/EcoIV/20252/Lecture12.pdf
EcoIV	2025-2	Monopolio y discriminación de precios	Lecture 13	https://mauricio-romero.com/pdfs/EcoIV/20252/Lecture13.pdf
EcoIV	2025-2	Monopolio y discriminación de precios	Lecture 14	https://mauricio-romero.com/pdfs/EcoIV/20252/Lecture14.pdf
EcoIV	2025-2	Monopolio y discriminación de precios	Lecture 15	https://mauricio-romero.com/pdfs/EcoIV/20252/Lecture15.pdf
EcoIV	2025-2	Monopolio y discriminación de precios	Lecture 16	https://mauricio-romero.com/pdfs/EcoIV/20252/Lecture16.pdf
EcoIV	2025-2	Monopolio y discriminación de precios	Lecture 17	https://mauricio-romero.com/pdfs/EcoIV/20252/Lecture17.pdf
EcoIV	2025-2	Monopolio y discriminación de precios	Lecture 18	https://mauricio-romero.com/pdfs/EcoIV/20252/Lecture18.pdf
EcoIV	2025-2	Monopolio y discriminación de precios	Lecture 19	https://mauricio-romero.com/pdfs/EcoIV/20252/Lecture19_short.pdf
EcoIV	2025-2	Monopolio y discriminación de precios	Lecture 20	https://mauricio-romero.com/pdfs/EcoIV/20252/Lecture20.pdf
EcoIV	2025-2	Notas de Clase	Notas de clase de Álvaro Riascos y Andrés Carvajal (Equilibrio general)	https://mauricio-romero.com/pdfs/MicroIII201619/notas_micro.pdf
EcoIV	2025-2	Notas de Clase	Notas de clase de Marcela Eslava (Teoría de Juegos)	https://economia.uniandes.edu.co/files/profesores/marcela_eslava/tj2016II/Notas_Juegos_revisada.pdf
EcoIV	2025-2	Notas de Clase	Resumen del curso	https://mauricio-romero.com/pdfs/EcoIV/Resumen_ParcialFinal.pdf
EcoIV	2025-2	Notas de Clase	Notas de clase de Teoría de Juegos	https://mauricio-romero.com/pdfs/EcoIV/Notas.pdf
EcoIV	2025-2	Notas de Clase	Taller de equilibrio general	https://mauricio-romero.com/pdfs/EcoIV/Taller_EqGeneral.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Primer Parcial 2016-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/1oct2016A.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Primer Parcial 2017-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/4mar2017.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Primer Parcial 2017- Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/30sept2017.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Primer Parcial 2018-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/3mar2018.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Primer Parcial 2018-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/29sep2018.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Primer Parcial 2019-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/2mar2019.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Primer Parcial 2019-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/28sept2019.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Primer Parcial 2020-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/7mar2020.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/SolucionMarzo2020.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Primer Parcial 2020-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Sep2020.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Primer Parcial 2021-Primavera (con solución)	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/SolucionFeb2020_1.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Primer Parcial 2021-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Sep2021.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Sep2021.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Primer Parcial 2022 - Primavera (solución de algunos ejercicios)	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Parcial_1_2022_Primavera.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Solucion de otros ejercicios	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Parcial_1_2022_Primavera_Parte2.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Primer Parcial 2022 - Otoño (solución de algunos ejercicios)	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Parcial_1_2022_Otono.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Solucion de otros ejercicios	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FirstMidterm/Solucion_Parcial_1_2022_Otono_Parte2.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Segundo Parcial 2016-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/12nov2016A.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Segundo Parcial 2017-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/22abr2017.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Segundo Parcial 2017-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/11nov2017.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Segundo Parcial 2018-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/21abr2018.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Segundo Parcial 2018-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/10nov2018.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Segundo Parcial 2019-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/27abr2019.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Segundo Parcial 2019-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/9nov2019.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/Solucion_Parcial_2_20192.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Segundo Parcial 2020-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/18abr2020.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/Solucion_Parcial_2_20201.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Segundo Parcial 2020-Otoño	https://mauricio-romero.com/pdfs/EcoIV/20211/SolucionParcial2.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Segundo Parcial 2021-Primavera (con solución)	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/SolucionAbril2021.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Segundo Parcial 2021-Otoño (con solución)	https://mauricio-romero.com/pdfs/EcoIV/PastExams/SecondMidterm/Solucion_Nov2021_2.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Final 2016-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/5dic2016A.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Final 2017-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/29mayo2017.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Final 2017-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/18dic2017.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Final 2018-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/21may2018.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Final 2018-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/10dic2018.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Final 2019-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/27mayo2019.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Final 2019-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/16dic2019.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/SolucionDic2019.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Final 2020-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/Mayo2020.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Final 2020-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/Dic2020.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Final 2021-Primavera	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/Mayo2021.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Final 2021-Otoño	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/Dic2021.pdf
EcoIV	2025-2	Exámenes viejos de Eco-IV	Solución	https://mauricio-romero.com/pdfs/EcoIV/PastExams/FinalExams/SolucionDic2021.pdf
Microeconometria	Fall 2020	Syllabus	Syllabus	https://mauricio-romero.com/pdfs/Microeconometria/20202/Syllabus_20202.pdf
Microeconometria	Fall 2020	Slides	Lecture 0 - Admin	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 0 - Course Admin.pdf
Microeconometria	Fall 2020	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 0 - Course Admin.tex
Microeconometria	Fall 2020	Slides	Lecture 1 - Intro to R	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 1 - Introduction to R.pdf
Microeconometria	Fall 2020	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 1 - Introduction to R.tex
Microeconometria	Fall 2020	Slides	Lecture 2 - Working with data in R	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 2 - Working with data in R.pdf
Microeconometria	Fall 2020	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 2 - Working with data in R.tex
Microeconometria	Fall 2020	Slides	Lecture 3 - Basics of programming	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 3 - Basics of programming.pdf
Microeconometria	Fall 2020	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 3 - Basics of programming.tex
Microeconometria	Fall 2020	Slides	Lecture 4 - Stats review	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 4 - Statistics Review.pdf
Microeconometria	Fall 2020	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 4 - Statistics Review.tex
Microeconometria	Fall 2020	Slides	Lecture 5 - Summarizing data	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 5 - Summarizing data.pdf
Microeconometria	Fall 2020	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 5 - Summarizing data.tex
Microeconometria	Fall 2020	Slides	Lecture 6 - Potential outcomes and the experimental ideal	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 6 - Potential outcomes and the experimental ideal.pdf
Microeconometria	Fall 2020	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 6 - Potential outcomes and the experimental ideal.tex
Microeconometria	Fall 2020	Slides	Slides with notes	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture%209%20-%20Notes.pdf
Microeconometria	Fall 2020	Slides	Lecture 7 - OLS review	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 7 - OLS review.pdf
Microeconometria	Fall 2020	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 7 - OLS review.tex
Microeconometria	Fall 2020	Slides	Slides with notes	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture%209%20-%20Notes.pdf
Microeconometria	Fall 2020	Slides	Lecture 8 - Beyond the basics of OLS	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 8 - Beyond basics of OLS.pdf
Microeconometria	Fall 2020	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 8 - Beyond basics of OLS.tex
Microeconometria	Fall 2020	Slides	Slides with notes	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture%208%20-%20Notes.pdf
Microeconometria	Fall 2020	Slides	Lecture 9 - Panel Data	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 9 - Panel Data.pdf
Microeconometria	Fall 2020	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 9 - Panel Data.tex
Microeconometria	Fall 2020	Slides	Slides with notes	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 9 - Notes.pdf
Microeconometria	Fall 2020	Slides	Lecture 10 - Difference-in-Differences	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 10 - Diff in Diff.pdf
Microeconometria	Fall 2020	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 10 - Diff in Diff.tex
Microeconometria	Fall 2020	Slides	Slides with notes	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 10 - Notes.pdf
Microeconometria	Fall 2020	Slides	Lecture 11 - Instrumental Variables	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 11 - IV.pdf
Microeconometria	Fall 2020	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 11 - IV.tex
Microeconometria	Fall 2020	Slides	Slides with notes	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 11 - Notes.pdf
Microeconometria	Fall 2020	Slides	Lecture 12 - Regression Discontinuity	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 12 - RDD.pdf
Microeconometria	Fall 2020	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture 12 - RDD.tex
Microeconometria	Fall 2020	Slides	Slides with notes	https://mauricio-romero.com/pdfs/Microeconometria/20202/Lecture%2012%20-%20Notes.pdf
Microeconometria	Fall 2020	R Code	Lecture 1	https://mauricio-romero.com/pdfs/Microeconometria/20202/Class1.R
Microeconometria	Fall 2020	R Code	Lecture 2	https://mauricio-romero.com/pdfs/Microeconometria/20202/Class2.R
Microeconometria	Fall 2020	R Code	Lecture 3	https://mauricio-romero.com/pdfs/Microeconometria/20202/Class3.R
Microeconometria	Fall 2020	R Code	Lecture 4	https://mauricio-romero.com/pdfs/Microeconometria/20202/Class4.R
Microeconometria	Fall 2020	R Code	Lecture 5	https://mauricio-romero.com/pdfs/Microeconometria/20202/Class5.R
Microeconometria	Fall 2020	R Code	Lecture 6	https://mauricio-romero.com/pdfs/Microeconometria/20202/Class6.R
Microeconometria	Fall 2020	R Code	Lecture 7	https://mauricio-romero.com/pdfs/Microeconometria/20202/Class7.R
Microeconometria	Fall 2020	R Code	Lecture 8	https://mauricio-romero.com/pdfs/Microeconometria/20202/Class8.R
Microeconometria	Fall 2020	R Code	Lecture 9	https://mauricio-romero.com/pdfs/Microeconometria/20202/Class9.R
Microeconometria	Fall 2020	R Code	Lecture 12	https://mauricio-romero.com/pdfs/Microeconometria/20202/Class12.R
Microeconometria	Fall 2020	Project/Homework	Taller 1	https://mauricio-romero.com/pdfs/Microeconometria/20202/Taller1.pdf
Microeconometria	Fall 2020	Project/Homework	Examen 1	https://mauricio-romero.com/pdfs/Microeconometria/20202/Examen1.pdf
Microeconometria	Fall 2020	Project/Homework	Taller 2	https://mauricio-romero.com/pdfs/Microeconometria/20202/Taller2.pdf
Microeconometria	Fall 2020	Project/Homework	Taller preparación para el Examen 2 (no hay que entregarlo)	https://mauricio-romero.com/pdfs/Microeconometria/20202/TallerEstudiParcial.pdf
Microeconometria	Fall 2020	Project/Homework	Examen 2	https://mauricio-romero.com/pdfs/Microeconometria/20202/Examen2.pdf
Microeconometria	Fall 2020	Project/Homework	Taller 3	https://mauricio-romero.com/pdfs/Microeconometria/20202/Taller3.pdf
Microeconometria	Fall 2020	Project/Homework	Bosch y Campos-Vázquez (2014)	https://mauricio-romero.com/pdfs/Microeconometria/20202/pol.6.4.71.pdf
Microeconometria	Fall 2020	Project/Homework	Taller preparación para el Examen 3 (no hay que entregarlo)	https://mauricio-romero.com/pdfs/Microeconometria/20202/TallerExamen3.pdf
Microeconometria	Fall 2020	Project/Homework	Examen 3	https://mauricio-romero.com/pdfs/Microeconometria/20202/Examen3.pdf
Microeconometria	Fall 2021	Syllabus	Syllabus	https://mauricio-romero.com/pdfs/Microeconometria/20212/Syllabus_20212.pdf
Microeconometria	Fall 2021	Slides	Lecture 0 - Admin	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 0 - Course Admin.pdf
Microeconometria	Fall 2021	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 0 - Course Admin.tex
Microeconometria	Fall 2021	Slides	Lecture 1 - Intro to R	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 1 - Introduction to R.pdf
Microeconometria	Fall 2021	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 1 - Introduction to R.tex
Microeconometria	Fall 2021	Slides	Lecture 2 - Working with data in R	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 2 - Working with data in R.pdf
Microeconometria	Fall 2021	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 2 - Working with data in R.tex
Microeconometria	Fall 2021	Slides	Lecture 3 - Basics of programming	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 3 - Basics of programming.pdf
Microeconometria	Fall 2021	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 3 - Basics of programming.tex
Microeconometria	Fall 2021	Slides	Lecture 4 - Stats review	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 4 - Statistics Review.pdf
Microeconometria	Fall 2021	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 4 - Statistics Review.tex
Microeconometria	Fall 2021	Slides	Lecture 5 - Summarizing data	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 5 - Summarizing data.pdf
Microeconometria	Fall 2021	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 5 - Summarizing data.tex
Microeconometria	Fall 2021	Slides	Lecture 6 - Potential outcomes and the experimental ideal	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 6 - Potential outcomes and the experimental ideal.pdf
Microeconometria	Fall 2021	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 6 - Potential outcomes and the experimental ideal.tex
Microeconometria	Fall 2021	Slides	Slides with notes	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture%209%20-%20Notes.pdf
Microeconometria	Fall 2021	Slides	Lecture 7 - OLS review	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 7 - OLS review.pdf
Microeconometria	Fall 2021	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 7 - OLS review.tex
Microeconometria	Fall 2021	Slides	Slides with notes	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 7 - Notes.pdf
Microeconometria	Fall 2021	Slides	Lecture 8 - Beyond the basics of OLS	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 8 - Beyond basics of OLS.pdf
Microeconometria	Fall 2021	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 8 - Beyond basics of OLS.tex
Microeconometria	Fall 2021	Slides	Slides with notes	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 8 - Notes.pdf
Microeconometria	Fall 2021	Slides	Lecture 9 - Panel Data	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 9 - Panel Data.pdf
Microeconometria	Fall 2021	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 9 - Panel Data.tex
Microeconometria	Fall 2021	Slides	Slides with notes	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 8 - Notes.pdf
Microeconometria	Fall 2021	Slides	Lecture 10 - Difference-in-Differences	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 10 - Diff in Diff.pdf
Microeconometria	Fall 2021	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 10 - Diff in Diff.tex
Microeconometria	Fall 2021	Slides	Slides with notes	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 10 - Notes.pdf
Microeconometria	Fall 2021	Slides	Lecture 11 - Instrumental Variables	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 11 - IV.pdf
Microeconometria	Fall 2021	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 11 - IV.tex
Microeconometria	Fall 2021	Slides	Slides with notes	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 11 - Notes.pdf
Microeconometria	Fall 2021	Slides	Lecture 12 - Regression Discontinuity	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 12 - RDD.pdf
Microeconometria	Fall 2021	Slides	native LaTeX file	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 12 - RDD.tex
Microeconometria	Fall 2021	Slides	Slides with notes	https://mauricio-romero.com/pdfs/Microeconometria/20212/Lecture 12 - Notes.pdf
